phone_2,phone_1,by,score,n
v,z,ai_@,1.0,8
w,d,ai_@,0.8095238095239999,84
w,ð,ai_@,0.994897959184,392
w,k,ai_@,0.996753246753,924
w,l,ai_@,0.9928571428569999,140
w,m,ai_@,0.9523809523810001,42
w,n,ai_@,0.945578231293,294
w,p,ai_@,1.0,14
w,ɹ,ai_@,1.0,14
w,s,ai_@,1.0,84
w,t,ai_@,1.0,140
w,v,ai_@,0.9523809523810001,84
w,z,ai_@,1.0,14
z,d,ai_@,0.708333333333,24
z,ð,ai_@,1.0,112
z,k,ai_@,0.958333333333,264
z,l,ai_@,0.975,40
z,m,ai_@,1.0,12
z,n,ai_@,0.869047619048,84
z,p,ai_@,1.0,4
z,ɹ,ai_@,1.0,4
z,s,ai_@,0.875,24
z,t,ai_@,1.0,40
z,v,ai_@,0.75,24
z,w,ai_@,0.9523809523810001,84
ə,s,u_t,1.0,220
aʊ,ə,u_t,0.0,2
aʊ,s,u_t,1.0,110
ɛ,ə,u_t,0.0,2
ɛ,s,u_t,1.0,110
ɛɪ,ə,u_t,0.0,2
ɛɪ,s,u_t,1.0,110
ɪ,ə,u_t,0.0,2
ɪ,s,u_t,1.0,110
p,ə,u_t,0.0,2
p,s,u_t,1.0,110
s,ə,u_t,0.181818181818,22
b,d,z_ei,0.833333333333,18
b,ð,z_ei,1.0,6
b,l,z_ei,1.0,6
b,m,z_ei,1.0,6
b,ɹ,z_ei,1.0,6
b,s,z_ei,1.0,6
b,t,z_ei,1.0,6
b,tʃ,z_ei,1.0,6
d,b,z_ei,1.0,18
d,ð,z_ei,1.0,6
d,l,z_ei,1.0,6
d,m,z_ei,1.0,6
d,ɹ,z_ei,1.0,6
d,s,z_ei,1.0,6
d,t,z_ei,0.833333333333,6
d,tʃ,z_ei,1.0,6
ð,b,z_ei,1.0,12
ð,d,z_ei,0.5,12
ð,l,z_ei,1.0,4
ð,m,z_ei,1.0,4
ð,ɹ,z_ei,1.0,4
ð,s,z_ei,1.0,4
ð,t,z_ei,1.0,4
ð,tʃ,z_ei,1.0,4
f,b,z_ei,1.0,6
f,d,z_ei,1.0,6
f,ð,z_ei,1.0,2
f,l,z_ei,1.0,2
f,m,z_ei,1.0,2
f,ɹ,z_ei,1.0,2
f,s,z_ei,1.0,2
f,t,z_ei,1.0,2
f,tʃ,z_ei,1.0,2
l,b,z_ei,1.0,12
l,d,z_ei,1.0,12
l,ð,z_ei,1.0,4
l,m,z_ei,0.5,4
l,ɹ,z_ei,1.0,4
l,s,z_ei,1.0,4
l,t,z_ei,1.0,4
l,tʃ,z_ei,1.0,4
m,b,z_ei,1.0,12
m,d,z_ei,1.0,12
m,ð,z_ei,1.0,4
m,l,z_ei,1.0,4
m,ɹ,z_ei,1.0,4
m,s,z_ei,1.0,4
m,t,z_ei,1.0,4
m,tʃ,z_ei,1.0,4
n,b,z_ei,1.0,6
n,d,z_ei,1.0,6
n,ð,z_ei,1.0,2
n,l,z_ei,1.0,2
n,m,z_ei,0.5,2
n,ɹ,z_ei,1.0,2
n,s,z_ei,1.0,2
n,t,z_ei,1.0,2
n,tʃ,z_ei,1.0,2
ɹ,b,z_ei,1.0,12
ɹ,d,z_ei,1.0,12
ɹ,ð,z_ei,1.0,4
ɹ,l,z_ei,1.0,4
ɹ,m,z_ei,1.0,4
ɹ,s,z_ei,1.0,4
ɹ,t,z_ei,1.0,4
ɹ,tʃ,z_ei,1.0,4
s,b,z_ei,1.0,12
s,d,z_ei,1.0,12
s,ð,z_ei,1.0,4
s,l,z_ei,1.0,4
s,m,z_ei,1.0,4
s,ɹ,z_ei,1.0,4
s,t,z_ei,1.0,4
s,tʃ,z_ei,1.0,4
t,b,z_ei,1.0,12
t,d,z_ei,0.833333333333,12
t,ð,z_ei,1.0,4
t,l,z_ei,1.0,4
t,m,z_ei,1.0,4
t,ɹ,z_ei,1.0,4
t,s,z_ei,1.0,4
t,tʃ,z_ei,1.0,4
tʃ,b,z_ei,1.0,12
tʃ,d,z_ei,1.0,12
tʃ,ð,z_ei,1.0,4
tʃ,l,z_ei,1.0,4
tʃ,m,z_ei,1.0,4
tʃ,ɹ,z_ei,1.0,4
tʃ,s,z_ei,1.0,4
tʃ,t,z_ei,1.0,4
v,b,z_ei,1.0,6
v,d,z_ei,1.0,6
v,ð,z_ei,1.0,2
v,l,z_ei,1.0,2
v,m,z_ei,1.0,2
v,ɹ,z_ei,1.0,2
v,s,z_ei,1.0,2
v,t,z_ei,1.0,2
v,tʃ,z_ei,1.0,2
w,b,z_ei,1.0,6
w,d,z_ei,1.0,6
w,ð,z_ei,1.0,2
w,l,z_ei,1.0,2
w,m,z_ei,1.0,2
w,ɹ,z_ei,1.0,2
w,s,z_ei,1.0,2
w,t,z_ei,1.0,2
w,tʃ,z_ei,1.0,2
f,m,ai_S,1.0,12
",n",ə,v_#,1.0,168
",n",d,v_#,1.0,6
",n",z,v_#,1.0,60
ə,",n",v_#,0.979166666667,48
ə,d,v_#,1.0,16
ə,z,v_#,1.0,160
d,",n",v_#,1.0,12
d,ə,v_#,1.0,112
d,z,v_#,1.0,40
uː,",n",v_#,1.0,6
uː,ə,v_#,1.0,56
uː,d,v_#,1.0,2
uː,z,v_#,1.0,20
z,",n",v_#,1.0,30
z,ə,v_#,1.0,280
z,d,v_#,1.0,10
l,s,a_aa,1.0,2
ə,ɒ,ai_f,1.0,4
m,ə,ai_f,1.0,2
m,ɒ,ai_f,1.0,2
ɒ,ə,ai_f,1.0,4
v,ə,ai_f,1.0,2
v,ɒ,ai_f,1.0,2
d,f,ai_e,1.0,4
d,n,ai_e,1.0,4
d,ɹ,ai_e,1.0,12
d,s,ai_e,1.0,4
d,t,ai_e,1.0,4
f,d,ai_e,1.0,4
f,n,ai_e,1.0,4
f,ɹ,ai_e,1.0,12
f,s,ai_e,0.75,4
f,t,ai_e,1.0,4
l,d,ai_e,1.0,2
l,f,ai_e,1.0,2
l,n,ai_e,1.0,2
l,ɹ,ai_e,1.0,6
l,s,ai_e,1.0,2
l,t,ai_e,1.0,2
n,d,ai_e,1.0,4
n,f,ai_e,1.0,4
n,ɹ,ai_e,1.0,12
n,s,ai_e,1.0,4
n,t,ai_e,1.0,4
ɹ,d,ai_e,1.0,6
ɹ,f,ai_e,1.0,6
ɹ,n,ai_e,1.0,6
ɹ,s,ai_e,1.0,6
ɹ,t,ai_e,1.0,6
s,d,ai_e,1.0,4
s,f,ai_e,0.75,4
s,n,ai_e,1.0,4
s,ɹ,ai_e,1.0,12
s,t,ai_e,1.0,4
t,d,ai_e,1.0,4
t,f,ai_e,1.0,4
t,n,ai_e,1.0,4
t,ɹ,ai_e,1.0,12
t,s,ai_e,1.0,4
aɪ,b,ai_d,1.0,18
aɪ,ɫ,ai_d,0.944444444444,18
aɪ,m,ai_d,1.0,18
aɪ,n,ai_d,1.0,468
aɪ,v,ai_d,1.0,18
aɪ,z,ai_d,1.0,126
b,aɪ,ai_d,1.0,18
b,ɫ,ai_d,0.611111111111,18
b,m,ai_d,1.0,18
b,n,ai_d,0.9978632478630001,468
b,v,ai_d,0.833333333333,18
b,z,ai_d,0.9523809523810001,126
ɫ,aɪ,ai_d,1.0,18
ɫ,b,ai_d,0.888888888889,18
ɫ,m,ai_d,1.0,18
ɫ,n,ai_d,1.0,468
ɫ,v,ai_d,0.888888888889,18
ɫ,z,ai_d,0.960317460317,126
m,aɪ,ai_d,1.0,18
m,b,ai_d,1.0,18
m,ɫ,ai_d,0.888888888889,18
m,n,ai_d,0.679487179487,468
m,v,ai_d,1.0,18
m,z,ai_d,1.0,126
n,aɪ,ai_d,1.0,78
n,b,ai_d,1.0,78
n,ɫ,ai_d,0.74358974359,78
n,m,ai_d,0.833333333333,78
n,v,ai_d,1.0,78
n,z,ai_d,1.0,546
v,aɪ,ai_d,1.0,18
v,b,ai_d,0.944444444444,18
v,ɫ,ai_d,0.722222222222,18
v,m,ai_d,1.0,18
v,n,ai_d,1.0,468
v,z,ai_d,0.8571428571430001,126
z,aɪ,ai_d,1.0,42
z,b,ai_d,1.0,42
z,ɫ,ai_d,0.904761904762,42
z,m,ai_d,1.0,42
z,n,ai_d,1.0,1092
z,v,ai_d,0.928571428571,42
ə,s,ai_b,1.0,6
f,s,ai_b,0.833333333333,6
n,s,ai_b,1.0,6
t,s,ai_b,1.0,6
ʃ,h,ai_a,1.0,6
ʃ,k,ai_a,1.0,2
ʃ,l,ai_a,1.0,6
aɪ,h,ai_a,1.0,6
aɪ,k,ai_a,1.0,2
aɪ,l,ai_a,1.0,6
g,h,ai_a,1.0,6
g,k,ai_a,0.5,2
g,l,ai_a,1.0,6
h,k,ai_a,1.0,6
h,l,ai_a,1.0,18
k,h,ai_a,1.0,12
k,l,ai_a,1.0,12
l,h,ai_a,1.0,18
l,k,ai_a,1.0,6
m,h,ai_a,1.0,6
m,k,ai_a,1.0,2
m,l,ai_a,0.833333333333,6
n,h,ai_a,1.0,6
n,k,ai_a,1.0,2
n,l,ai_a,1.0,6
ʒ,g,ai_o,0.916666666667,12
b,g,ai_o,0.5,12
dʒ,g,ai_o,1.0,12
k,g,ai_o,0.833333333333,12
l,g,ai_o,0.916666666667,12
t,g,ai_o,0.916666666667,12
v,g,ai_o,0.833333333333,12
w,g,ai_o,0.916666666667,12
ə,æ,ai_n,1.0,24
ə,ɛ,ai_n,1.0,8
ə,ɪ,ai_n,1.0,24
ə,m,ai_n,0.708333333333,48
ə,ɒ,ai_n,0.0,8
ɜ:,ə,ai_n,1.0,12
ɜ:,æ,ai_n,0.33333333333299997,6
ɜ:,ɛ,ai_n,1.0,2
ɜ:,ɪ,ai_n,1.0,6
ɜ:,m,ai_n,0.916666666667,12
ɜ:,ɒ,ai_n,0.0,2
æ,ə,ai_n,1.0,36
æ,ɛ,ai_n,0.666666666667,6
æ,ɪ,ai_n,1.0,18
æ,m,ai_n,0.916666666667,36
æ,ɒ,ai_n,0.33333333333299997,6
ɛ,ə,ai_n,1.0,24
ɛ,æ,ai_n,0.666666666667,12
ɛ,ɪ,ai_n,1.0,12
ɛ,m,ai_n,0.875,24
ɛ,ɒ,ai_n,0.25,4
ɪ,ə,ai_n,1.0,36
ɪ,æ,ai_n,1.0,18
ɪ,ɛ,ai_n,0.833333333333,6
ɪ,m,ai_n,0.888888888889,36
ɪ,ɒ,ai_n,0.0,6
m,ə,ai_n,0.875,48
m,æ,ai_n,0.958333333333,24
m,ɛ,ai_n,0.75,8
m,ɪ,ai_n,1.0,24
m,ɒ,ai_n,0.0,8
ɒ,ə,ai_n,0.916666666667,24
ɒ,æ,ai_n,0.833333333333,12
ɒ,ɛ,ai_n,0.75,4
ɒ,ɪ,ai_n,1.0,12
ɒ,m,ai_n,0.791666666667,24
ʌ,ə,ai_n,0.833333333333,12
ʌ,æ,ai_n,0.833333333333,6
ʌ,ɛ,ai_n,1.0,2
ʌ,ɪ,ai_n,1.0,6
ʌ,m,ai_n,0.5,12
ʌ,ɒ,ai_n,0.0,2
ə,æ,ai_m,0.818452380952,336
ə,m,ai_m,1.0,36
æ,ə,ai_m,0.808333333333,240
æ,m,ai_m,1.0,48
ɑː,ə,ai_m,0.9666666666670001,30
ɑː,æ,ai_m,0.928571428571,56
ɑː,m,ai_m,1.0,6
ɫ,ə,ai_m,0.9666666666670001,30
ɫ,æ,ai_m,1.0,56
ɫ,m,ai_m,1.0,6
m,ə,ai_m,0.611111111111,90
m,æ,ai_m,0.9523809523810001,168
ʌ,ə,ai_m,0.766666666667,30
ʌ,æ,ai_m,0.964285714286,56
ʌ,m,ai_m,1.0,6
v,ə,ai_m,1.0,30
v,æ,ai_m,1.0,56
v,m,ai_m,1.0,6
d,ə,ai_l,0.833333333333,12
f,ə,ai_l,1.0,12
k,ə,ai_l,1.0,12
t,ə,ai_l,0.75,12
z,ə,ai_l,0.916666666667,12
b,v,ai_j,0.75,12
d,b,ai_j,1.0,2
d,v,ai_j,0.33333333333299997,6
ɫ,b,ai_j,1.0,2
ɫ,v,ai_j,1.0,6
m,b,ai_j,1.0,2
m,v,ai_j,0.666666666667,6
v,b,ai_j,1.0,6
f,z,a_aU,1.0,2
#,t,ai_h,1.0,6
f,t,ai_h,1.0,6
k,t,ai_h,1.0,6
ɫ,t,ai_h,1.0,6
v,t,ai_h,1.0,6
z,t,ai_h,0.833333333333,6
d,k,ai_w,0.75,4
k,d,ai_w,1.0,4
m,d,ai_w,1.0,2
m,k,ai_w,1.0,2
n,d,ai_w,1.0,2
n,k,ai_w,1.0,2
t,d,ai_w,1.0,2
t,k,ai_w,0.5,2
ə,iː,ai_v,1.0,2
ə,m,ai_v,1.0,2
əʊ,iː,ai_v,1.0,2
əʊ,m,ai_v,1.0,2
ɛ,iː,ai_v,1.0,2
ɛ,m,ai_v,1.0,2
ɪ,iː,ai_v,1.0,2
ɪ,m,ai_v,1.0,2
iː,m,ai_v,1.0,4
m,iː,ai_v,1.0,4
n,j,ai_u,1.0,6
t,j,ai_u,1.0,6
ə,d,ai_t,0.8571428571430001,14
ə,ɛɪ,ai_t,1.0,14
ə,n,ai_t,0.95,1680
ə,s,ai_t,1.0,14
ə,v,ai_t,1.0,14
aʊ,ə,ai_t,0.97619047619,42
aʊ,d,ai_t,1.0,2
aʊ,ɛɪ,ai_t,1.0,2
aʊ,n,ai_t,0.995833333333,240
aʊ,s,ai_t,1.0,2
aʊ,v,ai_t,1.0,2
d,ə,ai_t,0.666666666667,84
d,ɛɪ,ai_t,1.0,4
d,n,ai_t,0.8354166666670001,480
d,s,ai_t,1.0,4
d,v,ai_t,1.0,4
ɛɪ,ə,ai_t,0.9404761904760001,84
ɛɪ,d,ai_t,1.0,4
ɛɪ,n,ai_t,0.9875,480
ɛɪ,s,ai_t,1.0,4
ɛɪ,v,ai_t,1.0,4
ɪ,ə,ai_t,0.761904761905,42
ɪ,d,ai_t,1.0,2
ɪ,ɛɪ,ai_t,1.0,2
ɪ,n,ai_t,0.958333333333,240
ɪ,s,ai_t,1.0,2
ɪ,v,ai_t,1.0,2
k,ə,ai_t,0.8095238095239999,42
k,d,ai_t,1.0,2
k,ɛɪ,ai_t,1.0,2
k,n,ai_t,0.975,240
k,s,ai_t,1.0,2
k,v,ai_t,1.0,2
m,ə,ai_t,0.880952380952,42
m,d,ai_t,1.0,2
m,ɛɪ,ai_t,1.0,2
m,n,ai_t,0.7208333333329999,240
m,s,ai_t,1.0,2
m,v,ai_t,1.0,2
n,ə,ai_t,0.83630952381,672
n,d,ai_t,0.625,32
n,ɛɪ,ai_t,1.0,32
n,s,ai_t,1.0,32
n,v,ai_t,1.0,32
s,ə,ai_t,0.8928571428569999,84
s,d,ai_t,1.0,4
s,ɛɪ,ai_t,1.0,4
s,n,ai_t,0.99375,480
s,v,ai_t,1.0,4
t,ə,ai_t,0.904761904762,42
t,d,ai_t,1.0,2
t,ɛɪ,ai_t,1.0,2
t,n,ai_t,0.9875,240
t,s,ai_t,1.0,2
t,v,ai_t,1.0,2
v,ə,ai_t,0.904761904762,84
v,d,ai_t,1.0,4
v,ɛɪ,ai_t,1.0,4
v,n,ai_t,0.989583333333,480
v,s,ai_t,1.0,4
z,ə,ai_t,0.8571428571430001,42
z,d,ai_t,1.0,2
z,ɛɪ,ai_t,1.0,2
z,n,ai_t,0.9875,240
z,s,ai_t,1.0,2
z,v,ai_t,1.0,2
ə,ɪ,ai_s,0.0,2
ə,k,ai_s,1.0,6
ə,m,ai_s,1.0,2
ə,p,ai_s,1.0,2
ə,t,ai_s,0.8666666666670001,30
d,ɪ,ai_s,0.0,2
d,k,ai_s,0.666666666667,6
d,m,ai_s,1.0,2
d,p,ai_s,1.0,2
d,t,ai_s,0.3,30
ɪ,k,ai_s,0.833333333333,12
ɪ,m,ai_s,1.0,4
ɪ,p,ai_s,1.0,4
ɪ,t,ai_s,0.7833333333329999,60
k,ɪ,ai_s,0.5,6
k,m,ai_s,1.0,6
k,p,ai_s,0.666666666667,6
k,t,ai_s,0.622222222222,90
ɫ,ɪ,ai_s,0.0,2
ɫ,k,ai_s,1.0,6
ɫ,m,ai_s,1.0,2
ɫ,p,ai_s,1.0,2
ɫ,t,ai_s,1.0,30
m,ɪ,ai_s,0.25,4
m,k,ai_s,1.0,12
m,p,ai_s,1.0,4
m,t,ai_s,1.0,60
p,ɪ,ai_s,0.5,4
p,k,ai_s,0.666666666667,12
p,m,ai_s,1.0,4
p,t,ai_s,0.8833333333329999,60
t,ɪ,ai_s,0.08333333333330001,12
t,k,ai_s,0.5,36
t,m,ai_s,1.0,12
t,p,ai_s,0.583333333333,12
v,ɪ,ai_s,0.0,2
v,k,ai_s,0.666666666667,6
v,m,ai_s,1.0,2
v,p,ai_s,1.0,2
v,t,ai_s,0.633333333333,30
ə,g,ai_r,1.0,12
b,ə,ai_r,1.0,30
b,g,ai_r,1.0,2
d,ə,ai_r,1.0,30
d,g,ai_r,1.0,2
f,ə,ai_r,1.0,30
f,g,ai_r,1.0,2
g,ə,ai_r,1.0,60
k,ə,ai_r,1.0,30
k,g,ai_r,1.0,2
ɫ,ə,ai_r,1.0,30
ɫ,g,ai_r,1.0,2
m,ə,ai_r,1.0,30
m,g,ai_r,1.0,2
t,ə,ai_r,1.0,30
t,g,ai_r,1.0,2
z,ə,ai_r,1.0,30
z,g,ai_r,1.0,2
ə,n,ai_p,1.0,6
əʊ,n,ai_p,1.0,6
t,n,ai_p,1.0,6
v,n,ai_p,1.0,6
ə,ɪə,ai_z,1.0,2
ə,ɫ,ai_z,1.0,2
ə,n,ai_z,1.0,20
ə,v,ai_z,1.0,2
ɪ,ɪə,ai_z,1.0,2
ɪ,ɫ,ai_z,1.0,2
ɪ,n,ai_z,1.0,20
ɪ,v,ai_z,1.0,2
ɪə,ɫ,ai_z,1.0,4
ɪə,n,ai_z,1.0,40
ɪə,v,ai_z,1.0,4
ɫ,ɪə,ai_z,1.0,4
ɫ,n,ai_z,1.0,40
ɫ,v,ai_z,1.0,4
n,ɪə,ai_z,1.0,10
n,ɫ,ai_z,1.0,10
n,v,ai_z,0.6,10
t,ɪə,ai_z,1.0,2
t,ɫ,ai_z,1.0,2
t,n,ai_z,1.0,20
t,v,ai_z,1.0,2
v,ɪə,ai_z,1.0,4
v,ɫ,ai_z,1.0,4
v,n,ai_z,0.95,40
d,n,s_aU,1.0,2
k,n,s_aU,1.0,2
ɔː,n,s_aU,1.0,2
ɹ,n,s_aU,1.0,2
t,n,s_aU,1.0,2
ə,n,ii_aU,1.0,6
ɛɪ,n,ii_aU,1.0,6
f,n,ii_aU,1.0,6
tʃ,n,ii_aU,1.0,6
θ,n,ii_aU,1.0,6
#,d,ii_ai,1.0,18
#,f,ii_ai,1.0,6
#,h,ii_ai,1.0,18
#,l,ii_ai,1.0,6
#,n,ii_ai,1.0,36
#,s,ii_ai,1.0,36
b,#,ii_ai,1.0,6
b,d,ii_ai,1.0,6
b,f,ii_ai,1.0,2
b,h,ii_ai,1.0,6
b,l,ii_ai,1.0,2
b,n,ii_ai,1.0,12
b,s,ii_ai,1.0,12
d,#,ii_ai,1.0,18
d,f,ii_ai,1.0,6
d,h,ii_ai,1.0,18
d,l,ii_ai,0.666666666667,6
d,n,ii_ai,0.972222222222,36
d,s,ii_ai,1.0,36
f,#,ii_ai,1.0,12
f,d,ii_ai,1.0,12
f,h,ii_ai,1.0,12
f,l,ii_ai,1.0,4
f,n,ii_ai,1.0,24
f,s,ii_ai,0.875,24
h,#,ii_ai,1.0,18
h,d,ii_ai,1.0,18
h,f,ii_ai,1.0,6
h,l,ii_ai,1.0,6
h,n,ii_ai,1.0,36
h,s,ii_ai,1.0,36
l,#,ii_ai,1.0,12
l,d,ii_ai,1.0,12
l,f,ii_ai,1.0,4
l,h,ii_ai,1.0,12
l,n,ii_ai,0.916666666667,24
l,s,ii_ai,1.0,24
n,#,ii_ai,1.0,24
n,d,ii_ai,1.0,24
n,f,ii_ai,1.0,8
n,h,ii_ai,1.0,24
n,l,ii_ai,0.5,8
n,s,ii_ai,1.0,48
s,#,ii_ai,1.0,24
s,d,ii_ai,1.0,24
s,f,ii_ai,0.375,8
s,h,ii_ai,1.0,24
s,l,ii_ai,1.0,8
s,n,ii_ai,1.0,48
əʊ,ɛɪ,dh_oo,1.0,2
iː,ɛɪ,dh_oo,1.0,2
əʊ,b,s_ai,1.0,6
əʊ,k,s_ai,1.0,6
əʊ,l,s_ai,1.0,6
əʊ,n,s_ai,1.0,6
əʊ,p,s_ai,1.0,6
əʊ,t,s_ai,1.0,18
əʊ,w,s_ai,1.0,6
b,əʊ,s_ai,1.0,12
b,k,s_ai,1.0,4
b,l,s_ai,1.0,4
b,n,s_ai,1.0,4
b,p,s_ai,0.5,4
b,t,s_ai,0.75,12
b,w,s_ai,1.0,4
ɛɪ,əʊ,s_ai,1.0,6
ɛɪ,b,s_ai,1.0,2
ɛɪ,k,s_ai,1.0,2
ɛɪ,l,s_ai,1.0,2
ɛɪ,n,s_ai,1.0,2
ɛɪ,p,s_ai,1.0,2
ɛɪ,t,s_ai,1.0,6
ɛɪ,w,s_ai,1.0,2
k,əʊ,s_ai,1.0,12
k,b,s_ai,1.0,4
k,l,s_ai,1.0,4
k,n,s_ai,1.0,4
k,p,s_ai,1.0,4
k,t,s_ai,0.5,12
k,w,s_ai,1.0,4
l,əʊ,s_ai,1.0,12
l,b,s_ai,1.0,4
l,k,s_ai,1.0,4
l,n,s_ai,1.0,4
l,p,s_ai,1.0,4
l,t,s_ai,0.833333333333,12
l,w,s_ai,1.0,4
m,əʊ,s_ai,1.0,6
m,b,s_ai,1.0,2
m,k,s_ai,1.0,2
m,l,s_ai,1.0,2
m,n,s_ai,1.0,2
m,p,s_ai,1.0,2
m,t,s_ai,0.833333333333,6
m,w,s_ai,1.0,2
n,əʊ,s_ai,1.0,12
n,b,s_ai,1.0,4
n,k,s_ai,1.0,4
n,l,s_ai,0.5,4
n,p,s_ai,1.0,4
n,t,s_ai,0.666666666667,12
n,w,s_ai,1.0,4
p,əʊ,s_ai,1.0,12
p,b,s_ai,1.0,4
p,k,s_ai,1.0,4
p,l,s_ai,1.0,4
p,n,s_ai,1.0,4
p,t,s_ai,0.5,12
p,w,s_ai,1.0,4
t,əʊ,s_ai,1.0,18
t,b,s_ai,1.0,6
t,k,s_ai,1.0,6
t,l,s_ai,1.0,6
t,n,s_ai,1.0,6
t,p,s_ai,1.0,6
t,w,s_ai,1.0,6
w,əʊ,s_ai,1.0,12
w,b,s_ai,1.0,4
w,k,s_ai,1.0,4
w,l,s_ai,1.0,4
w,n,s_ai,1.0,4
w,p,s_ai,1.0,4
w,t,s_ai,0.916666666667,12
b,ɹ,f_uh,1.0,2
k,ɹ,f_uh,1.0,2
g,ʒ,@@_@U,1.0,6
h,ʒ,@@_@U,1.0,6
n,ʒ,@@_@U,1.0,6
ɹ,ʒ,@@_@U,1.0,6
f,ɹ,@@_@@,1.0,4
ɹ,f,@@_@@,1.0,4
d,ɫ,@@_z,1.0,24
d,n,@@_z,1.0,24
ɫ,d,@@_z,1.0,36
ɫ,n,@@_z,1.0,18
m,d,@@_z,1.0,12
m,ɫ,@@_z,1.0,6
m,n,@@_z,0.666666666667,6
n,d,@@_z,1.0,36
n,ɫ,@@_z,1.0,18
ʃ,f,ai_ii,1.0,2
ʃ,n,ai_ii,1.0,2
ð,f,ai_ii,1.0,2
ð,n,ai_ii,0.5,2
f,n,ai_ii,1.0,4
l,f,ai_ii,1.0,2
l,n,ai_ii,0.0,2
n,f,ai_ii,1.0,4
ɹ,f,ai_ii,1.0,2
ɹ,n,ai_ii,0.5,2
w,f,ai_ii,1.0,2
w,n,ai_ii,0.5,2
l,ɹ,U_ii,1.0,2
p,ɹ,U_ii,1.0,2
dʒ,ɹ,p_o,0.9890109890109999,182
ə,æ,p_l,0.9015151515150001,132
ə,ɑː,p_l,1.0,44
ə,ɒ,p_l,0.9848484848479999,264
əʊ,ə,p_l,0.49567099567100004,462
əʊ,æ,p_l,0.666666666667,6
əʊ,ɑː,p_l,1.0,2
əʊ,ɒ,p_l,0.583333333333,12
æ,ə,p_l,0.752525252525,1386
æ,ɑː,p_l,1.0,6
æ,ɒ,p_l,0.861111111111,36
ɑː,ə,p_l,0.748917748918,924
ɑː,æ,p_l,0.33333333333299997,12
ɑː,ɒ,p_l,0.666666666667,24
aɪ,ə,p_l,0.8593073593070001,462
aɪ,æ,p_l,0.33333333333299997,6
aɪ,ɑː,p_l,1.0,2
aɪ,ɒ,p_l,0.916666666667,12
ɛɪ,ə,p_l,0.876623376623,462
ɛɪ,æ,p_l,1.0,6
ɛɪ,ɑː,p_l,1.0,2
ɛɪ,ɒ,p_l,1.0,12
ɒ,ə,p_l,0.543831168831,1848
ɒ,æ,p_l,0.458333333333,24
ɒ,ɑː,p_l,1.0,8
p,ə,p_l,0.941558441558,462
p,æ,p_l,1.0,6
p,ɑː,p_l,1.0,2
p,ɒ,p_l,1.0,12
iː,ə,j_lw,1.0,6
uː,ə,j_lw,0.5,6
ɔɪ,θ,dZ_@@,1.0,2
w,θ,dZ_@@,1.0,2
ə,aɪ,l_#,1.0,4
ə,ɛɪ,l_#,1.0,12
ə,iː,l_#,0.9981617647059999,544
ə,ɔː,l_#,1.0,12
ɑː,ə,l_#,1.0,2
ɑː,aɪ,l_#,1.0,2
ɑː,ɛɪ,l_#,1.0,6
ɑː,iː,l_#,1.0,272
ɑː,ɔː,l_#,1.0,6
aɪ,ə,l_#,1.0,4
aɪ,ɛɪ,l_#,1.0,12
aɪ,iː,l_#,1.0,544
aɪ,ɔː,l_#,1.0,12
ɛɪ,ə,l_#,1.0,6
ɛɪ,aɪ,l_#,1.0,6
ɛɪ,iː,l_#,0.8357843137250001,816
ɛɪ,ɔː,l_#,1.0,18
iː,ə,l_#,1.0,34
iː,aɪ,l_#,1.0,34
iː,ɛɪ,l_#,1.0,102
iː,ɔː,l_#,1.0,102
ɔː,ə,l_#,1.0,6
ɔː,aɪ,l_#,1.0,6
ɔː,ɛɪ,l_#,1.0,18
ɔː,iː,l_#,0.9938725490200001,816
ɛɪ,l,p_i,1.0,2
ɛɪ,ɹ,p_i,0.830409356725,342
ɛɪ,s,p_i,1.0,2
ɛɪ,t,p_i,0.97619047619,42
ɛɪ,w,p_i,1.0,2
h,l,p_i,1.0,2
h,ɹ,p_i,0.8508771929819999,342
h,s,p_i,1.0,2
h,t,p_i,0.97619047619,42
h,w,p_i,1.0,2
iː,l,p_i,1.0,2
iː,ɹ,p_i,0.885964912281,342
iː,s,p_i,1.0,2
iː,t,p_i,0.928571428571,42
iː,w,p_i,1.0,2
k,l,p_i,1.0,2
k,ɹ,p_i,0.9970760233920001,342
k,s,p_i,1.0,2
k,t,p_i,0.761904761905,42
k,w,p_i,1.0,2
l,ɹ,p_i,0.7105263157889999,684
l,s,p_i,1.0,4
l,t,p_i,0.916666666667,84
l,w,p_i,1.0,4
ɹ,l,p_i,0.973684210526,38
ɹ,s,p_i,1.0,38
ɹ,t,p_i,0.9661654135340001,798
ɹ,w,p_i,0.973684210526,38
s,l,p_i,1.0,4
s,ɹ,p_i,1.0,684
s,t,p_i,0.714285714286,84
s,w,p_i,1.0,4
t,l,p_i,1.0,14
t,ɹ,p_i,0.9682539682539999,2394
t,s,p_i,0.928571428571,14
t,w,p_i,1.0,14
w,l,p_i,1.0,4
w,ɹ,p_i,0.576023391813,684
w,s,p_i,1.0,4
w,t,p_i,0.8928571428569999,84
ə,t,p_f,0.875,24
t,ə,p_f,1.0,36
dʒ,v,dZ_@U,1.0,2
aɪ,h,m_@U,1.0,2
aɪ,s,m_@U,1.0,2
h,s,m_@U,1.0,4
p,h,m_@U,1.0,2
p,s,m_@U,1.0,2
s,h,m_@U,1.0,4
#,ə,p_d,1.0,2
#,ɪə,p_d,1.0,2
